Sample,,,,,,,,,45  Sc  [ No Gas ] ,,56  Fe  [ No Gas ] ,,89  Y  [ No Gas ] ,,113  In  [ No Gas ] ,,139  La  [ No Gas ] ,,140  Ce  [ No Gas ] ,,141  Pr  [ No Gas ] ,,144  Nd  [ No Gas ] ,,146  Nd  [ No Gas ] ,,147  Sm  [ No Gas ] ,,151  Eu  [ No Gas ] ,,153  Eu  [ No Gas ] ,,157  Gd  [ No Gas ] ,,159  Tb  [ No Gas ] ,,163  Dy  [ No Gas ] ,,165  Ho  [ No Gas ] ,,166  Er  [ No Gas ] ,,169  Tm  [ No Gas ] ,,172  Yb  [ No Gas ] ,,175  Lu  [ No Gas ] ,,103  Rh ( ISTD )  [ No Gas ] ,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1192.12 is over the calibration range103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.05 is outside the allowed range [80.00, 120.00]",FALSE,101SMPL.d,,12/11/2021 20:26,Sample,,3192_3_50-10,,0.061,1.1,,,0.002,5.3,1192.119,45.8,29.981,1.6,0.002,5,0,70.8,0.001,34.6,0,81,0,86.6,17.499,0.4,17.697,0.9,0.002,28.7,0,25,0,68.6,0,32.7,<0.000,N/A,0.003,8,16.736,0.6,0,42.8,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.71 is outside the allowed range [80.00, 120.00]",FALSE,102SMPL.d,,12/11/2021 20:31,Sample,,3192_3_50-30,,0.062,3.2,,,0.002,12.5,715.271,86.6,111.591,0.1,0.004,2.1,0,24.1,0.001,50,0.001,0,0,78.1,88.567,0.6,88.167,0.1,0.01,14.1,0,65.5,0,90.1,0,43.3,<0.000,N/A,0.013,5.2,108.866,0.4,0.001,6.2,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 78.92 is outside the allowed range [80.00, 120.00]",FALSE,103SMPL.d,,12/11/2021 20:36,Sample,,4112_1_10-30,,0.151,2.3,,,0.174,0.6,596.059,91.7,46.413,0.1,0.162,0.2,0.165,1.7,0.168,2.1,0.169,3.4,0.172,1.2,26.657,0.7,26.536,1.1,0.172,1.3,0.174,0.6,0.175,0.3,0.181,0.2,<0.000,N/A,0.189,1.1,39.312,0.2,0.194,0.5,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1430.54 is over the calibration range103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 78.70 is outside the allowed range [80.00, 120.00]",FALSE,104SMPL.d,,12/11/2021 20:41,Sample,,4112_1_10-60,,0.115,2,,,0.104,0.4,1430.542,0,199.195,0.3,0.108,0.6,0.104,0.6,0.108,3.2,0.103,2,0.106,5.5,157.702,0.6,158.685,0.8,0.121,4.2,0.106,2,0.109,1,0.109,1.7,<0.000,N/A,0.133,0.3,219.841,0.7,0.114,0.4,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 75.85 is outside the allowed range [80.00, 120.00]",FALSE,105SMPL.d,,12/11/2021 20:46,Sample,,4112_1_50-10,,0.065,2.2,,,0.002,8.8,834.483,65.5,33.631,0.2,0.003,2.4,0,44.1,0,173.2,0.001,34.4,0.001,66.6,21.848,0.6,21.978,0.7,0.003,36.4,0,75.5,0,34.6,0,34.6,<0.000,N/A,0.003,10.7,20.309,0.3,0,3.3,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 75.71 is outside the allowed range [80.00, 120.00]",FALSE,106SMPL.d,,12/11/2021 20:51,Sample,,4112_1_50-30,,0.06,1.7,,,0.002,5.3,715.271,100,113.296,0.3,0.004,8.3,0,48.8,0,100,0.001,48.1,0,43.3,95.019,0.9,94.884,0.7,0.01,11.4,0,79.5,0,24.7,0,0,<0.000,N/A,0.014,3.4,117.861,1,0.001,17.3,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 78.81 is outside the allowed range [80.00, 120.00]",FALSE,107SMPL.d,,12/11/2021 20:56,Sample,,cal check 100 #2,,84.539,0.2,,,83.8,0.9,357.636,0,86.149,0.5,86.999,1,88.014,0.8,90.803,1.5,91.362,1.1,91.113,0.7,90.154,0.6,90.704,1.7,92.889,1.4,89.68,0.7,93.245,0.7,90.29,0.6,92.304,0.5,90.432,0.8,94.905,1,91.512,0.2,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 78.17 is outside the allowed range [80.00, 120.00]",FALSE,108SMPL.d,,12/11/2021 21:01,Sample,,blank,,0.199,3.2,,,0.002,0.8,357.636,100,0.005,17.9,0.002,14,0.002,15.7,0.001,13.3,0.002,16.7,0.002,39.8,0.004,12.1,0.005,6.2,0.002,21.1,0.002,6.7,0.001,27.4,0.002,16.4,<0.000,N/A,0.002,14.2,0.005,10.9,0.002,6.5,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 77.81 is outside the allowed range [80.00, 120.00]",FALSE,109SMPL.d,,12/11/2021 21:06,Sample,,4112_2_10-30,,0.078,8.3,,,0.002,18.5,834.483,49.5,52.381,0.5,0.003,21.8,0.001,18.7,0.001,41.7,0.001,10,0.001,19.5,29.925,0.6,29.929,0.7,0.006,21.6,0.001,23.7,0.001,10.2,0.001,15.4,<0.000,N/A,0.005,7.4,49.029,0.3,0.002,7.7,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1192.12 is over the calibration range103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 77.43 is outside the allowed range [80.00, 120.00]",FALSE,110SMPL.d,,12/11/2021 21:11,Sample,,4112_2_10-60,,0.067,2.7,,,0.004,14,1192.119,62.4,188.82,0.3,0.004,7.8,0.002,32.7,0.001,13.3,0.001,9.1,0.001,35.3,144.76,0.3,145.232,0.5,0.016,8.3,0.001,16.8,0.001,7.9,0.001,35.5,<0.000,N/A,0.023,0.8,214.808,0.6,0.003,14.3,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 75.16 is outside the allowed range [80.00, 120.00]",FALSE,111SMPL.d,,12/11/2021 21:16,Sample,,4112_2_50-10,,0.063,4.4,,,0.002,18.3,715.271,132.3,33.761,0.7,0.004,6.1,0.001,13.5,0.001,48,0.002,28.9,0.001,31.6,22.136,0.7,21.849,0.8,0.004,8.6,0.001,28.9,0.001,51.1,0.001,12.8,<0.000,N/A,0.004,3.2,20.542,0.4,0.001,10.5,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 75.76 is outside the allowed range [80.00, 120.00]",FALSE,112SMPL.d,,12/11/2021 21:21,Sample,,4112_2_50-30,,0.063,3.7,,,0.002,13.4,238.424,173.2,125.475,0.6,0.004,11.9,0,32.9,0.001,91.7,0.001,21.7,0,173.2,107.931,0.8,107.895,1.1,0.011,6.4,0,59.8,0,50,0,36.7,<0.000,N/A,0.016,4.1,130.651,1.2,0.001,15.4,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 77.96 is outside the allowed range [80.00, 120.00]",FALSE,113SMPL.d,,12/11/2021 21:26,Sample,,4112_3_10-30,,0.058,3,,,0.005,3.7,834.483,24.7,47.698,0.8,0.002,7.1,0.001,18.5,0.001,33.3,0.002,21.8,0.001,30.1,27.315,0.2,27.252,1.2,0.005,14.4,0.001,27.5,0.001,49.8,0.001,25.1,<0.000,N/A,0.005,4.3,41.722,2.3,0.001,23.1,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1072.91 is over the calibration range103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 77.82 is outside the allowed range [80.00, 120.00]",FALSE,114SMPL.d,,12/11/2021 21:31,Sample,,4112_3_10-60,,0.057,4.8,,,0.003,8.4,1072.907,33.3,194.578,0.3,0.004,8.7,0.001,7,0.001,57.3,0.001,40.3,0.001,34,154.757,1.2,154.045,1,0.018,6.6,0.001,11.7,0.001,14.2,0.001,20.9,<0.000,N/A,0.024,2.8,217.3,0.4,0.003,14.6,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 75.12 is outside the allowed range [80.00, 120.00]",FALSE,115SMPL.d,,12/11/2021 21:36,Sample,,4112_3_50-10,,0.062,4.6,,,0.003,13.6,596.059,124.9,35.77,0.2,0.004,11.6,0.001,21,0.001,35.3,0.001,37.4,0.002,16.9,24.429,0.6,23.985,2,0.005,4.3,0.001,25.6,0.001,2.9,0.001,22.5,<0.000,N/A,0.005,4.2,22.416,0.6,0.001,3.7,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.00 is outside the allowed range [80.00, 120.00]",FALSE,116SMPL.d,,12/11/2021 21:41,Sample,,4112_3_50-30,,0.061,0.2,,,0.002,16.7,596.059,91.7,127.957,0.4,0.005,9.2,0,14.9,0.001,65.5,0.001,79.5,0,43.3,113.619,0.9,112.645,1.1,0.011,14.1,0,32.9,0,25,0,22.3,<0.000,N/A,0.017,2.2,133.608,0.8,0.001,15.9,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 78.09 is outside the allowed range [80.00, 120.00]",FALSE,117SMPL.d,,12/11/2021 21:47,Sample,,3695_1_10-30,,0.059,2.5,,,0.004,11.4,953.695,57.3,63.918,0.7,0.003,7.8,0.001,22.4,0.003,7.9,0.002,45.4,0.001,10,40.178,1.7,40.174,0.9,0.007,7.6,0.001,11.7,0.001,44.1,0.001,15.6,<0.000,N/A,0.007,6.3,61.964,0.8,0.002,7.9,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 77.49 is outside the allowed range [80.00, 120.00]",FALSE,118SMPL.d,,12/11/2021 21:52,Sample,,3695_1_10-60,,0.054,3.1,,,0.004,23.7,476.847,43.3,199.748,0.9,0.005,7.1,0.002,29.6,0.002,44.1,0.002,17.2,0.002,24.1,159.872,0.6,159.796,0.5,0.02,9.9,0.001,27.8,0.002,34,0.001,29.7,<0.000,N/A,0.025,2.5,230.51,0.9,0.004,12.9,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 78.55 is outside the allowed range [80.00, 120.00]",FALSE,119SMPL.d,,12/11/2021 21:57,Sample,,cal check 10 #3,,7.722,1.3,,,8.269,0.5,119.212,173.2,8.6,0.2,8.622,0.1,8.696,0.2,8.719,1.1,8.688,0.4,8.712,0.5,8.843,0.3,8.871,0.3,8.713,0.2,8.866,0.2,8.862,0.5,8.939,0.3,7.996,0.7,8.948,0.2,8.975,0.7,9.048,0.3,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 77.27 is outside the allowed range [80.00, 120.00]",FALSE,120SMPL.d,,12/11/2021 22:02,Sample,,blank,,0.138,2.3,,,0.001,29.3,238.424,86.6,0.006,39,0.002,2.1,0.001,14.1,0.001,86.6,0.001,15.1,0.001,52,0.005,42.9,0.005,33.5,0.001,57.3,0.001,26.5,0.001,37.6,0.001,16,<0.000,N/A,0.001,24.2,0.007,30,0.001,31.5,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 74.60 is outside the allowed range [80.00, 120.00]",FALSE,121SMPL.d,,12/11/2021 22:07,Sample,,3695_1_50-10,,0.072,3.3,,,0.003,13.2,953.695,57.3,30.431,1.5,0.004,3.1,0.002,6.6,0.004,27.3,0.002,17.3,0.002,21.3,18.289,0.3,19.163,1,0.004,16.8,0.002,14.4,0.002,9.4,0.001,8,<0.000,N/A,0.004,8,17.943,0.3,0.002,1,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 74.81 is outside the allowed range [80.00, 120.00]",FALSE,122SMPL.d,,12/11/2021 22:12,Sample,,3695_1_50-30,,0.064,1.3,,,0.002,6.1,834.483,65.5,110.516,1,0.005,7.3,0.001,7.1,0.001,75.5,0.002,3.5,0.001,6.2,92.012,1,93.45,1.8,0.012,7.9,0.001,29.7,0.001,20.3,0.001,27.5,<0.000,N/A,0.015,2.4,113.75,1.6,0.002,19.7,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.88 is outside the allowed range [80.00, 120.00]",FALSE,123SMPL.d,,12/11/2021 22:17,Sample,,3695_2_10-30,,0.058,5.2,,,0.002,16.5,596.059,34.6,64.322,0.8,0.003,20.7,0.001,2.8,0.001,74.2,0.001,47.2,0.001,41.7,40.472,1.7,40.331,0.7,0.006,6.3,0.001,13.2,0.001,48.8,0.001,39.2,<0.000,N/A,0.007,6.3,63.606,0.8,0.002,13.8,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 77.91 is outside the allowed range [80.00, 120.00]",FALSE,124SMPL.d,,12/11/2021 22:22,Sample,,3695_2_10-60,,0.057,3.3,,,0.003,11.6,596.059,91.7,199.8,2,0.004,7.6,0.001,27.1,0.001,57.7,0.001,33.3,0.001,31.5,159.194,0.7,158.619,0.2,0.018,5.2,0.001,16.6,0.001,37.6,0.001,15.3,<0.000,N/A,0.024,1.3,232.307,1.2,0.003,11.4,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 75.27 is outside the allowed range [80.00, 120.00]",FALSE,125SMPL.d,,12/11/2021 22:27,Sample,,3695_2_50-10,,0.06,2.9,,,0.003,7,357.636,0,31.19,0.5,0.004,8.6,0.001,4.4,0.002,20,0.002,39.7,0.001,46.1,18.96,0.5,19.642,1.4,0.004,5,0.001,23.1,0.001,14.3,0.001,5.6,<0.000,N/A,0.004,3.5,18.99,0.7,0.001,8.6,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 75.16 is outside the allowed range [80.00, 120.00]",FALSE,126SMPL.d,,12/11/2021 22:32,Sample,,3695_2_50-30,,0.06,3.9,,,0.003,10.5,357.636,173.2,119.903,1.3,0.006,7.9,0.001,5,0.001,17.3,0.002,36.8,0.001,16.7,102.856,1.1,102.01,1.3,0.011,9.6,0.001,18.6,0.001,31.6,0.001,17.9,<0.000,N/A,0.016,1.7,123.144,1.4,0.002,6.7,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 77.32 is outside the allowed range [80.00, 120.00]",FALSE,127SMPL.d,,12/11/2021 22:37,Sample,,3695_3_10-30,,0.058,1.9,,,0.002,15.2,953.695,57.3,57.65,1.4,0.003,3.2,0.001,35.9,0.001,15.7,0.001,14.3,0.002,48,34.931,0.4,34.806,1.3,0.006,8.4,0.001,43.8,0.001,9.2,0.001,32.3,<0.000,N/A,0.006,8.8,50.702,0.8,0.001,9.1,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1072.91 is over the calibration range103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 77.08 is outside the allowed range [80.00, 120.00]",FALSE,128SMPL.d,,12/11/2021 22:42,Sample,,3695_3_10-60,,0.057,3.8,,,0.003,16,1072.907,88.2,200.339,1,0.004,0.6,0.001,18,0.002,20.4,0.001,10.7,0.001,30,159.482,0.7,159.999,0.9,0.017,6.2,0.001,17.4,0.001,3.8,0.001,19.8,<0.000,N/A,0.024,3.1,221.709,0.3,0.003,7.1,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 74.75 is outside the allowed range [80.00, 120.00]",FALSE,129SMPL.d,,12/11/2021 22:47,Sample,,3695_3_50-10,,0.058,3.8,,,0.002,23.6,119.212,173.2,29.642,0.6,0.003,8.6,0.001,18.1,0.001,66.7,0.001,18.9,0.001,39.8,17.78,0.8,18.397,1.5,0.003,30,0.001,10,0.001,11.8,0.001,15,<0.000,N/A,0.004,6.8,18.006,0.3,0.001,10.2,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 74.97 is outside the allowed range [80.00, 120.00]",FALSE,130SMPL.d,,12/11/2021 22:52,Sample,,3695_3_50-30,,0.059,2,,,0.003,8.2,357.636,0,119.645,0.3,0.005,7.3,0.001,16.5,0.002,36.7,0.002,33,0.001,36.1,102.293,0.7,102.131,0.3,0.011,21.6,0.001,33.4,0.001,11.7,0.001,36.9,<0.000,N/A,0.016,2.4,124.656,0.4,0.002,14,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 78.52 is outside the allowed range [80.00, 120.00]",FALSE,131SMPL.d,,12/11/2021 22:57,Sample,,cal check 25 #3,,19.773,0.5,,,21.427,1.1,476.847,86.6,22.332,0.6,22.6,1.6,22.514,1,21.645,0.8,21.649,0.5,21.657,0.3,22.908,0.9,22.967,0.7,21.739,0.1,22.769,0.7,22.104,0.3,23.001,0.2,21.434,0.3,23.163,0.4,22.42,0.5,23.382,1.4,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 77.77 is outside the allowed range [80.00, 120.00]",FALSE,132SMPL.d,,12/11/2021 23:02,Sample,,blank,,0.16,2.4,,,0.002,32.4,476.847,114.6,0.012,24.9,0.002,15.7,0.001,19.8,0.001,93.3,0.002,41.2,0.002,43.5,0.01,26.6,0.009,21.7,0.001,4.2,0.002,12.4,0.002,27.2,0.002,5.3,<0.000,N/A,0.002,31.1,0.012,22.5,0.001,16.1,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 77.20 is outside the allowed range [80.00, 120.00]",FALSE,133SMPL.d,,12/11/2021 23:07,Sample,,2592_1_10-30,,0.077,9.3,,,0.009,77.2,953.695,78.1,59.15,0.4,0.011,79.1,0.009,83.1,0.01,91.8,0.009,83.7,0.009,77.2,36.6,0.3,36.314,0.5,0.014,59.4,0.009,86.3,0.01,89.4,0.009,83,<0.000,N/A,0.015,49.4,53.518,2.1,0.01,79.7,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.81 is outside the allowed range [80.00, 120.00]",FALSE,134SMPL.d,,12/11/2021 23:13,Sample,,2592_1_10-60,,0.059,3.7,,,0.003,9.7,834.483,24.7,197.864,0.8,0.004,5,0.001,8.4,0.001,56.8,0.001,47.5,0.001,30.1,158.488,0.7,159.097,0.6,0.017,1.4,0.001,11.9,0.001,20.8,0.001,16,<0.000,N/A,0.025,1.7,219.614,0.5,0.003,3.4,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 74.30 is outside the allowed range [80.00, 120.00]",FALSE,135SMPL.d,,12/11/2021 23:18,Sample,,2592_1_50-10,,0.059,1,,,0.002,15.8,476.847,43.3,31.565,0.7,0.003,24.3,0.001,5.8,0.002,32.7,0.001,36.7,0.001,44.4,18.63,0.6,19.51,0.9,0.004,12.9,0.001,6.3,0.001,10,0.001,20.8,<0.000,N/A,0.004,7,17.54,0.2,0.001,11,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 74.36 is outside the allowed range [80.00, 120.00]",FALSE,136SMPL.d,,12/11/2021 23:23,Sample,,2592_1_50-30,,0.061,3.3,,,0.002,18.9,596.059,69.3,113.719,0.3,0.004,6.1,0.001,11.5,0.001,65.5,0.001,35.7,0.001,83.5,96.74,0.9,96.663,0.3,0.011,9.2,0.001,13.2,0.001,35.9,0.001,28.3,<0.000,N/A,0.015,4.8,115.153,1.6,0.002,7.9,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.35 is outside the allowed range [80.00, 120.00]",FALSE,137SMPL.d,,12/11/2021 23:28,Sample,,2592_2_10-30,,0.059,4.1,,,0.003,5,357.636,100,57.989,1,0.003,14.1,0.002,40.8,0.002,53.9,0.002,41.7,0.001,24.7,35.383,0.6,35.32,1.1,0.006,11.2,0.001,48.8,0.001,55.4,0.001,33,<0.000,N/A,0.006,7.6,51.456,0.9,0.002,34.9,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1311.33 is over the calibration range103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.07 is outside the allowed range [80.00, 120.00]",FALSE,138SMPL.d,,12/11/2021 23:33,Sample,,2592_2_10-60,,0.056,4.4,,,0.003,9.5,1311.33,87.7,189.879,0.2,0.005,6.1,0.001,31.6,0.002,27,0.001,51.1,0.001,14.3,150.996,0.1,150.804,0.3,0.016,3,0.001,37.2,0.001,22.4,0.001,43.1,<0.000,N/A,0.023,3.3,209.896,0.3,0.003,10.8,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 74.01 is outside the allowed range [80.00, 120.00]",FALSE,139SMPL.d,,12/11/2021 23:38,Sample,,2592_2_50-10,,0.058,2.2,,,0.002,7.8,357.636,100,29.336,0.9,0.003,15.8,0.001,19.7,0.003,37.7,0.001,13.1,0.001,41.8,16.819,0.7,16.826,0.1,0.003,7.8,0.001,41.2,0.001,51.4,0.001,41.8,<0.000,N/A,0.003,3.5,15.991,0.2,0.001,18.2,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 74.90 is outside the allowed range [80.00, 120.00]",FALSE,140SMPL.d,,12/11/2021 23:43,Sample,,2592_2_50-30,,0.059,5.1,,,0.003,10.9,596.059,69.3,114.323,0.7,0.005,7.2,0.001,29.6,0.001,50,0.002,17.6,0.001,13.9,96.132,1.1,95.707,0.5,0.011,3,0.001,25.5,0.001,29.9,0.001,19.9,<0.000,N/A,0.015,3.1,116.505,1.1,0.002,12.7,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.96 is outside the allowed range [80.00, 120.00]",FALSE,141SMPL.d,,12/11/2021 23:48,Sample,,2592_3_10-30,,0.055,2.3,,,0.002,20.9,953.695,21.7,59.373,0.3,0.003,9.7,0.001,14.4,0.001,50,0.001,12.1,0.001,12.4,37.189,1.6,36.975,1,0.006,13.2,0.001,19.9,0.001,12,0.001,22.8,<0.000,N/A,0.006,7.3,54.373,0.3,0.001,8.8,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.93 is outside the allowed range [80.00, 120.00]",FALSE,142SMPL.d,,12/11/2021 23:53,Sample,,2592_3_10-60,,0.053,3.8,,,0.003,6.7,596.059,34.6,199.607,0.7,0.005,5.9,0.001,26.8,0.001,50,0.002,25.8,0.001,31.1,162.208,1,161.714,0.6,0.017,4.3,0.001,20.5,0.001,54.3,0.001,23.7,<0.000,N/A,0.025,3.2,221.84,0.8,0.003,8,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1192.12 is over the calibration range103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 77.41 is outside the allowed range [80.00, 120.00]",FALSE,143SMPL.d,,12/11/2021 23:58,Sample,,cal check 50 #3,,41.423,1.1,,,41.819,0.2,1192.119,75.5,43.143,0.7,43.91,0.6,43.747,0.5,44.568,0.5,43.037,0.1,43.127,0.5,45.553,0.5,45.201,0.4,43.218,0.1,44.168,0.4,45.839,0.9,44.969,0.1,45.339,1,44.552,1,46.45,0.4,45.021,0.3,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 77.11 is outside the allowed range [80.00, 120.00]",FALSE,144SMPL.d,,12/12/2021 0:03,Sample,,blank,,0.177,0.4,,,0.002,7.8,476.847,114.6,0.011,16.9,0.002,2.5,0.001,3.8,0.002,39.7,0.002,20.8,0.002,10.4,0.009,23.3,0.01,5.9,0.002,27.2,0.002,25.7,0.002,14.2,0.001,23.5,<0.000,N/A,0.002,5.8,0.012,23.2,0.002,13.8,,
